,year,acs_geoid,acs_cbsa_name,epa_site,longitude,latitude
34,2011,21740,"Evanston, WY",56.041.0101,-111.042376,41.373097
35,2011,38820,"Port Angeles, WA",53.009.0013,-124.62491,48.29786
36,2011,13420,"Bemidji, MN",27.007.5502,-94.912264,48.021336
37,2011,38820,"Port Angeles, WA",53.009.0020,-122.973953,48.006294999999994
38,2011,18140,"Columbus, OH",39.049.0005,-82.976857,40.060123999999995
39,2011,42020,"San Luis Obispo-Paso Robles, CA",06.079.8006,-120.04019,35.35472
40,2011,42020,"San Luis Obispo-Paso Robles, CA",06.079.8001,-120.66803999999999,35.49158
41,2011,42020,"San Luis Obispo-Paso Robles, CA",06.079.2006,-120.6693,35.25651
42,2011,46140,"Tulsa, OK",40.113.0501,-96.015784,36.161744999999996
43,2011,46140,"Tulsa, OK",40.143.1127,-95.976537,36.204902
44,2011,46140,"Tulsa, OK",40.143.0235,-95.998941,36.126945
45,2011,46140,"Tulsa, OK",40.143.0175,-96.011664,36.149877
46,2011,21340,"El Paso, TX",48.141.0058,-106.425827,31.893912999999998
47,2011,21340,"El Paso, TX",48.141.0055,-106.402806,31.746775
48,2011,21340,"El Paso, TX",48.141.0044,-106.455227,31.765684999999998
49,2011,21340,"El Paso, TX",48.141.0053,-106.501045,31.758532
50,2011,21340,"El Paso, TX",48.141.0029,-106.323578,31.785769
51,2011,20620,"East Liverpool-Salem, OH",39.029.0020,-80.523951,40.639509
52,2011,21580,"Espanola, NM",35.039.9000,-106.845299,36.013945
53,2011,21340,"El Paso, TX",48.141.0037,-106.50126,31.768290999999998
54,2011,21340,"El Paso, TX",48.141.0051,-106.420556,31.801944
55,2011,21340,"El Paso, TX",48.141.0047,-106.413177,31.775941999999997
56,2011,43500,"Silver City, NM",35.017.1003,-108.125042,32.692022
57,2011,41860,"San Francisco-Oakland-Fremont, CA",06.041.0001,-122.520004,37.97231
58,2011,41860,"San Francisco-Oakland-Fremont, CA",06.001.0007,-121.784217,37.687526
59,2011,41860,"San Francisco-Oakland-Fremont, CA",06.001.0011,-122.282347,37.814780999999996
60,2011,45060,"Syracuse, NY",36.067.1015,-76.05921,43.05235
61,2011,40420,"Rockford, IL",17.201.0013,-89.092767,42.263081
62,2011,47940,"Waterloo-Cedar Falls, IA",19.013.0008,-92.34407399999999,42.493041999999996
63,2011,41860,"San Francisco-Oakland-Fremont, CA",06.013.1002,-121.641918,38.006311
64,2011,41860,"San Francisco-Oakland-Fremont, CA",06.013.1004,-122.356811,37.9604
65,2011,41860,"San Francisco-Oakland-Fremont, CA",06.075.0005,-122.399044,37.765946
66,2011,40180,"Riverton, WY",56.013.0099,-108.720003,42.529999
67,2011,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51.650.0008,-76.387017,37.103733
68,2011,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51.710.0024,-76.30135,36.85555
69,2011,45340,"Taos, NM",35.055.9000,-105.452563,36.58544
70,2011,41860,"San Francisco-Oakland-Fremont, CA",06.041.0002,-122.90944,38.122979
71,2011,41860,"San Francisco-Oakland-Fremont, CA",06.001.2005,-121.631916,37.689614999999996
72,2011,40180,"Riverton, WY",56.013.0232,-107.549444,43.081666999999996
73,2011,16300,"Cedar Rapids, IA",19.113.0037,-91.6793,42.00508
74,2011,40380,"Rochester, NY",36.055.1007,-77.54817,43.14618
75,2011,26180,"Honolulu, HI",15.003.2004,-157.969126,21.392833
76,2011,26180,"Honolulu, HI",15.003.1004,-157.871171,21.303382
77,2011,21260,"Ellensburg, WA",53.037.0004,-121.427096,47.399815
78,2011,12620,"Bangor, ME",23.019.9000,-68.64788,44.94798
79,2011,35700,"Nogales, AZ",04.023.0004,-110.936718,31.337204
80,2011,16300,"Cedar Rapids, IA",19.113.0040,-91.68766,41.976769999999995
81,2011,47580,"Warner Robins, GA",13.153.0001,-83.5978,32.6056
82,2011,26180,"Honolulu, HI",15.003.1001,-157.85541999999998,21.307579999999998
83,2011,37140,"Paducah, KY-IL",21.145.1004,-88.63774,37.066359999999996
84,2011,19500,"Decatur, IL",17.115.0013,-88.92559399999999,39.866834
85,2011,26180,"Honolulu, HI",15.003.0010,-158.088613,21.323745
86,2011,12620,"Bangor, ME",23.019.0002,-68.76967499999999,44.79886
87,2011,43900,"Spartanburg, SC",45.083.0011,-81.924797,34.955566
88,2011,43900,"Spartanburg, SC",45.083.0009,-82.075802,34.988706
89,2011,14660,"Brainerd, MN",27.021.0001,-94.150987,47.159942
90,2011,14660,"Brainerd, MN",27.021.5501,-94.605,47.374
91,2011,25460,"Harrison, AR",05.101.9000,-93.203187,35.825893
92,2011,49420,"Yakima, WA",53.077.0009,-120.499167,46.598056
93,2011,49420,"Yakima, WA",53.077.0016,-120.72932,46.375429999999994
94,2011,43420,"Sierra Vista-Douglas, AZ",04.003.8001,-109.38906,32.009409999999995
95,2011,49180,"Winston-Salem, NC",37.067.0022,-80.226438,36.110693
96,2011,17900,"Columbia, SC",45.079.0007,-80.962304,34.093959
97,2011,17900,"Columbia, SC",45.079.0019,-81.024141,33.991509
98,2011,17900,"Columbia, SC",45.063.0008,-81.15495,34.051017
99,2011,22180,"Fayetteville, NC",37.051.0009,-78.95311199999999,35.041416
100,2011,49740,"Yuma, AZ",04.027.8011,-114.61444,32.690278
101,2011,43420,"Sierra Vista-Douglas, AZ",04.003.1005,-109.539683,31.3492
102,2011,49180,"Winston-Salem, NC",37.067.0030,-80.342,36.026
103,2011,13860,"Bishop, CA",06.027.0101,-116.847778,36.508610999999995
104,2011,46060,"Tucson, AZ",04.019.1014,-110.910619,32.20739
105,2011,46060,"Tucson, AZ",04.019.1011,-110.878067,32.204411
106,2011,46060,"Tucson, AZ",04.019.0020,-111.154544,32.414344
107,2011,46060,"Tucson, AZ",04.019.0021,-110.737116,32.174538
108,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.005.0080,-73.92009,40.836059999999996
109,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.005.0133,-73.87809,40.8679
110,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.039.0004,-74.208365,40.641439999999996
111,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.039.2003,-74.276174,40.603943
112,2011,38300,"Pittsburgh, PA",42.007.0002,-80.503948,40.56252
113,2011,11940,"Athens, TN",47.107.1002,-84.596195,35.450115
114,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.027.3001,-74.676301,40.787628
115,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.081.0124,-73.82153,40.73614
116,2011,47300,"Visalia-Porterville, CA",06.107.2002,-119.291228,36.332179
117,2011,47300,"Visalia-Porterville, CA",06.107.1001,-118.824821,36.498835
118,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.031.0005,-74.168092,40.918381
119,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.103.0002,-73.41919,40.74529
120,2011,14580,"Bozeman, MT",30.031.0017,-111.089618,44.657014
121,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.061.0128,-73.98400000000001,40.730000000000004
122,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.085.0055,-74.13718999999999,40.63307
123,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.085.0132,-74.15178,40.58056
124,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.087.0005,-74.02819,41.18208
125,2011,13820,"Birmingham-Hoover, AL",01.073.5502,-86.82390000000001,33.5448
126,2011,13820,"Birmingham-Hoover, AL",01.073.5503,-86.80290000000001,33.568400000000004
127,2011,13820,"Birmingham-Hoover, AL",01.073.1005,-87.00361099999999,33.331111
128,2011,13820,"Birmingham-Hoover, AL",01.073.1009,-87.305556,33.459722
129,2011,13820,"Birmingham-Hoover, AL",01.073.6004,-86.79638899999999,33.565278
130,2011,13820,"Birmingham-Hoover, AL",01.073.2006,-86.816667,33.386389
131,2011,13820,"Birmingham-Hoover, AL",01.073.0023,-86.815,33.553056
132,2011,13820,"Birmingham-Hoover, AL",01.073.5505,-86.805464,33.556633
133,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.023.0011,-74.429439,40.462182
134,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.023.0006,-74.422403,40.472825
135,2011,38300,"Pittsburgh, PA",42.125.0200,-80.261389,40.170556
136,2011,38300,"Pittsburgh, PA",42.125.0005,-79.902222,40.146667
137,2011,38300,"Pittsburgh, PA",42.125.5001,-80.420833,40.445277999999995
138,2011,48900,"Wilmington, NC",37.129.0010,-77.9547,34.23583
139,2011,13860,"Bishop, CA",06.027.1003,-117.871036,36.487823
140,2011,46060,"Tucson, AZ",04.019.0005,-112.801,31.95
141,2011,46060,"Tucson, AZ",04.019.9000,-111.21849399999999,32.248712
142,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.013.0003,-74.192892,40.720988999999996
143,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.085.0114,-74.15732,40.63137
144,2011,38300,"Pittsburgh, PA",42.003.0008,-79.960757,40.46542
145,2011,38300,"Pittsburgh, PA",42.003.0064,-79.868062,40.323768
146,2011,38300,"Pittsburgh, PA",42.003.0067,-80.16994299999999,40.375644
147,2011,13820,"Birmingham-Hoover, AL",01.073.1010,-86.549167,33.545277999999996
148,2011,13820,"Birmingham-Hoover, AL",01.073.2003,-86.924167,33.499722
149,2011,48900,"Wilmington, NC",37.129.0006,-77.956529,34.268403
150,2011,13860,"Bishop, CA",06.027.1023,-118.417478,37.362137
151,2011,13860,"Bishop, CA",06.027.1018,-118.049167,36.595555999999995
152,2011,13860,"Bishop, CA",06.027.1001,-117.943927,36.049402
153,2011,46060,"Tucson, AZ",04.019.1028,-110.98230000000001,32.29515
154,2011,46060,"Tucson, AZ",04.019.1030,-110.99644,31.87952
155,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.047.0052,-74.01871,40.641819999999996
156,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",36.047.0118,-73.92769,40.694539999999996
157,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.017.1002,-74.06630799999999,40.731645
158,2011,13820,"Birmingham-Hoover, AL",01.117.0006,-86.82110399999999,33.312927
159,2011,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA",34.019.0001,-74.806671,40.515262
160,2011,19340,"Davenport-Moline-Rock Island, IA-IL",19.163.0015,-90.587611,41.530010999999995
161,2011,43580,"Sioux City, IA-NE-SD",46.127.0001,-96.707208,42.751518
162,2011,19340,"Davenport-Moline-Rock Island, IA-IL",17.161.3002,-90.51735,41.514727
163,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.003.6020,-93.370916,45.198083
164,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.037.0442,-93.00496,44.738569999999996
165,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.037.0470,-93.23724999999999,44.738459999999996
166,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.037.0465,-93.11622,44.834309999999995
167,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.037.0443,-93.05541,44.745661999999996
168,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.123.0871,-93.03587,44.95939
169,2011,40060,"Richmond, VA",51.087.0014,-77.40026999999999,37.55652
170,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.053.0961,-93.25891999999999,44.87551
171,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.053.0963,-93.25820999999999,44.95366
172,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.163.0436,-92.9954,44.84737
173,2011,40060,"Richmond, VA",51.670.0010,-77.291816,37.289615999999995
174,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.037.0020,-93.03255,44.76323
175,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.037.0423,-93.06299,44.775529999999996
176,2011,30460,"Lexington-Fayette, KY",21.067.0012,-84.49761,38.06503
177,2011,18500,"Corning, NY",36.101.0003,-77.20978,42.09142
178,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.053.0966,-93.26612999999999,44.97944
179,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.053.1007,-93.29874,45.039719999999996
180,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.053.2006,-93.34315,44.948049999999995
181,2011,14860,"Bridgeport-Stamford-Norwalk, CT",09.001.1123,-73.443056,41.399167
182,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.163.0446,-92.77414999999999,45.02798
183,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.163.0438,-93.00352,44.85711
184,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.003.1002,-93.20761499999999,45.137679999999996
185,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.123.0868,-93.09827,44.95072
186,2011,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",27.171.3201,-93.66920999999999,45.20916
187,2011,40060,"Richmond, VA",51.033.0001,-77.37742,38.200869999999995
188,2011,28420,"Kennewick-Pasco-Richland, WA",53.005.0002,-119.20415299999999,46.21835
189,2011,39020,"Portsmouth, OH",39.145.0022,-82.83497299999999,38.588034
190,2011,39020,"Portsmouth, OH",39.145.0021,-82.829782,38.600611
191,2011,46860,"Vernal, UT",49.047.1002,-109.30470000000001,40.437200000000004
192,2011,16700,"Charleston-North Charleston-Summerville, SC",45.019.0003,-79.977538,32.882289
193,2011,16700,"Charleston-North Charleston-Summerville, SC",45.019.0046,-79.657187,32.941023
194,2011,14260,"Boise City-Nampa, ID",16.001.0010,-116.347853,43.600699
195,2011,46860,"Vernal, UT",49.047.0014,-109.7,40.538000000000004
196,2011,31140,"Louisville/Jefferson County, KY-IN",18.019.0009,-85.763767,38.276683
197,2011,30100,"Lebanon, NH-VT",33.009.9991,-71.700788,43.944519
198,2011,25180,"Hagerstown-Martinsburg, MD-WV",54.003.0003,-77.96384499999999,39.448105
199,2011,17980,"Columbus, GA-AL",13.215.0011,-84.9316,32.429700000000004
200,2011,36420,"Oklahoma City, OK",40.109.0042,-97.40572,35.380316
201,2011,36420,"Oklahoma City, OK",40.109.0041,-97.387254,35.437641
202,2011,36420,"Oklahoma City, OK",40.109.1037,-97.475083,35.614131
203,2011,12260,"Augusta-Richmond County, GA-SC",13.245.0091,-82.0224,33.4339
204,2011,31140,"Louisville/Jefferson County, KY-IN",21.111.0067,-85.65451999999999,38.22876
205,2011,31060,"Los Alamos, NM",35.028.1002,-106.298639,35.804193
206,2011,20100,"Dover, DE",10.001.0003,-75.518056,39.155
207,2011,17980,"Columbus, GA-AL",01.113.0001,-85.005028,32.472136
208,2011,17980,"Columbus, GA-AL",01.113.0002,-85.08344699999999,32.467349999999996
209,2011,47820,"Washington, NC",37.013.0007,-76.78332999999999,35.345
210,2011,26340,"Houghton, MI",26.083.9000,-89.150075,47.916700000000006
211,2011,47380,"Waco, TX",48.309.1037,-97.070698,31.653074
212,2011,17980,"Columbus, GA-AL",13.215.0008,-84.94463499999999,32.521271999999996
213,2011,28020,"Kalamazoo-Portage, MI",26.077.0008,-85.54189,42.278067
214,2011,31140,"Louisville/Jefferson County, KY-IN",18.043.1004,-85.834313,38.307913
215,2011,12260,"Augusta-Richmond County, GA-SC",13.073.0001,-82.131249,33.582043999999996
216,2011,36420,"Oklahoma City, OK",40.109.0035,-97.52709,35.472919999999995
217,2011,31140,"Louisville/Jefferson County, KY-IN",21.111.0043,-85.81566,38.23319
218,2011,31140,"Louisville/Jefferson County, KY-IN",21.111.0051,-85.89804,38.06091
219,2011,49620,"York-Hanover, PA",42.133.0008,-76.699444,39.965278
220,2011,11900,"Athens, OH",39.009.0004,-82.118247,39.307978
221,2011,40340,"Rochester, MN",27.109.5008,-92.450366,43.996908
222,2011,12020,"Athens-Clarke County, GA",13.059.0001,-83.372102,33.945948
223,2011,30340,"Lewiston-Auburn, ME",23.001.0011,-70.214219,44.089406
224,2011,12020,"Athens-Clarke County, GA",13.059.0002,-83.344385,33.918137
225,2011,24300,"Grand Junction, CO",08.077.0018,-108.56155,39.064288999999995
226,2011,39820,"Redding, CA",06.089.0004,-122.38092,40.550129999999996
227,2011,39820,"Redding, CA",06.089.3003,-121.57646,40.539989999999996
228,2011,40860,"Rutland, VT",50.021.0002,-72.982778,43.608056
229,2011,29740,"Las Cruces, NM",35.013.0019,-106.674724,32.424813
230,2011,41500,"Salinas, CA",06.053.1003,-121.623271,36.694261
231,2011,48780,"Williston, ND",38.105.0105,-102.910693,48.392666
232,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.065.8001,-117.41601,33.99958
233,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.9010,-116.914063,34.193925
234,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.2002,-117.49201,34.10002
235,2011,11260,"Anchorage, AK",02.170.0011,-150.317909,62.314754
236,2011,29740,"Las Cruces, NM",35.013.0016,-106.599715,32.003712
237,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.065.9000,-116.971457,33.463643999999995
238,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.065.0009,-117.088649,33.447866999999995
239,2011,49340,"Worcester, MA",25.027.0024,-71.619399,42.099699
240,2011,11260,"Anchorage, AK",02.020.0018,-149.824602,61.205861
241,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.0025,-117.690889,34.037234
242,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.4001,-117.28580000000001,34.41639
243,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.1234,-117.37140000000001,35.77417
244,2011,24300,"Grand Junction, CO",08.077.0017,-108.561173,39.063798
245,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.065.2002,-116.21537000000001,33.708529999999996
246,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.065.1003,-117.40063,33.94603
247,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.065.5001,-116.54101,33.85275
248,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.065.0008,-115.8206,33.7411
249,2011,49340,"Worcester, MA",25.027.0023,-71.794322,42.263954999999996
250,2011,11260,"Anchorage, AK",02.020.1004,-149.569707,61.3267
251,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.1001,-115.7767,35.1019
252,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.0001,-117.024804,34.89398
253,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.9002,-116.38893,34.06957
254,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.1004,-117.62914,34.10374
255,2011,40140,"Riverside-San Bernardino-Ontario, CA",06.071.9004,-117.274063,34.106677999999995
256,2011,11260,"Anchorage, AK",02.170.0013,-149.455255,61.598796
257,2011,22020,"Fargo, ND-MN",38.017.1004,-96.85535,46.933754
258,2011,32780,"Medford, OR",41.029.1002,-122.9102,42.341986999999996
259,2011,12940,"Baton Rouge, LA",22.005.0004,-90.965628,30.229653
260,2011,38860,"Portland-South Portland-Biddeford, ME",23.005.2003,-70.207324,43.561043
261,2011,12940,"Baton Rouge, LA",22.033.0009,-91.17921899999999,30.461980999999998
262,2011,12940,"Baton Rouge, LA",22.033.0003,-91.18201599999999,30.419805
263,2011,12940,"Baton Rouge, LA",22.033.0013,-91.056068,30.700895
264,2011,16500,"Centralia, WA",53.041.0007,-121.388064,46.624184
265,2011,12940,"Baton Rouge, LA",22.047.0009,-91.315418,30.221255
266,2011,38860,"Portland-South Portland-Biddeford, ME",23.005.0015,-70.25617799999999,43.677994
267,2011,38860,"Portland-South Portland-Biddeford, ME",23.005.0029,-70.268965,43.660246
268,2011,32780,"Medford, OR",41.029.2129,-122.880266,42.33155
269,2011,28700,"Kingsport-Bristol-Bristol, TN-VA",47.163.2002,-82.424555,36.541365
270,2011,38860,"Portland-South Portland-Biddeford, ME",23.005.0002,-70.729165,44.107524
271,2011,26580,"Huntington-Ashland, WV-KY-OH",21.019.0017,-82.64041,38.45934
272,2011,42660,"Seattle-Tacoma-Bellevue, WA",53.033.0080,-122.308628,47.568236
273,2011,42660,"Seattle-Tacoma-Bellevue, WA",53.033.2004,-122.230278,47.386111
274,2011,26580,"Huntington-Ashland, WV-KY-OH",54.011.0006,-82.4259,38.424133
275,2011,42660,"Seattle-Tacoma-Bellevue, WA",53.053.0029,-122.4517,47.1864
276,2011,42660,"Seattle-Tacoma-Bellevue, WA",53.053.0031,-122.3858,47.2656
277,2011,26580,"Huntington-Ashland, WV-KY-OH",39.087.0012,-82.659241,38.508075
278,2011,18860,"Crescent City, CA",06.015.0002,-124.083964,41.560952
279,2011,13140,"Beaumont-Port Arthur, TX",48.245.0017,-93.952866,29.982530999999998
280,2011,13140,"Beaumont-Port Arthur, TX",48.245.0011,-93.991084,29.897516
281,2011,13140,"Beaumont-Port Arthur, TX",48.245.0019,-93.97926199999999,29.893849
282,2011,13140,"Beaumont-Port Arthur, TX",48.245.0009,-94.071061,30.036421999999998
283,2011,13140,"Beaumont-Port Arthur, TX",48.245.0014,-93.895928,29.961123999999998
284,2011,29540,"Lancaster, PA",42.071.0007,-76.283333,40.046667
285,2011,43100,"Sheboygan, WI",55.117.0006,-87.716213,43.667418
286,2011,33700,"Modesto, CA",06.099.0006,-120.83600799999999,37.488316999999995
287,2011,44700,"Stockton, CA",06.077.1002,-121.268523,37.950741
288,2011,42660,"Seattle-Tacoma-Bellevue, WA",53.033.0057,-122.338265,47.55975
289,2011,34900,"Napa, CA",06.055.0003,-122.296189,38.310942
290,2011,13140,"Beaumont-Port Arthur, TX",48.361.1001,-93.761341,30.085262999999998
291,2011,42660,"Seattle-Tacoma-Bellevue, WA",53.053.1010,-122.12429,46.758379999999995
292,2011,13140,"Beaumont-Port Arthur, TX",48.245.0022,-94.317802,29.863957
293,2011,13140,"Beaumont-Port Arthur, TX",48.245.1050,-94.090924,30.067116
294,2011,13140,"Beaumont-Port Arthur, TX",48.245.0018,-94.00077,29.942798
295,2011,33180,"Middlesborough, KY",21.013.1002,-83.52640000000001,36.6719
296,2011,42660,"Seattle-Tacoma-Bellevue, WA",53.033.0017,-121.77278,47.49022
297,2011,39420,"Pullman, WA",53.075.0006,-117.36856,47.231359999999995
298,2011,18860,"Crescent City, CA",06.015.2003,-123.996283,41.513802999999996
299,2011,42660,"Seattle-Tacoma-Bellevue, WA",53.061.1007,-122.17152899999999,48.054314999999995
300,2011,33700,"Modesto, CA",06.099.0005,-120.994212,37.642165
301,2011,43780,"South Bend-Mishawaka, IN-MI",18.141.0015,-86.214722,41.69666
302,2011,42020,"San Luis Obispo-Paso Robles, CA",06.079.8005,-120.23134999999999,35.643679999999996
303,2011,17220,"Clarksburg, WV",54.033.0003,-80.34224999999999,39.278117
304,2011,43780,"South Bend-Mishawaka, IN-MI",26.027.0003,-86.001629,41.89557
305,2011,24540,"Greeley, CO",08.123.0006,-104.70693,40.414877
306,2011,31460,"Madera-Chowchilla, CA",06.039.0004,-120.010158,36.867125
307,2011,43500,"Silver City, NM",35.017.1002,-108.272271,32.784518999999996
308,2011,41860,"San Francisco-Oakland-Fremont, CA",06.001.2001,-122.031547,37.654455999999996
309,2011,41860,"San Francisco-Oakland-Fremont, CA",06.001.0009,-122.169935,37.743065
310,2011,41860,"San Francisco-Oakland-Fremont, CA",06.013.0002,-122.02615399999999,37.936012999999996
311,2011,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51.810.0008,-76.18123299999999,36.841882999999996
312,2011,41860,"San Francisco-Oakland-Fremont, CA",06.081.1001,-122.20337,37.482934
313,2011,22220,"Fayetteville-Springdale-Rogers, AR-MO",05.143.0005,-94.116827,36.179700000000004
314,2011,34700,"Muscatine, IA",19.139.0018,-91.06260499999999,41.414387999999995
315,2011,45780,"Toledo, OH",39.095.0024,-83.54616,41.644067
316,2011,33220,"Midland, MI",26.111.0951,-84.210544,43.609193999999995
317,2011,33220,"Midland, MI",26.111.0960,-84.200144,43.60002
318,2011,39020,"Portsmouth, OH",39.145.0020,-82.822512,38.609338
319,2011,46860,"Vernal, UT",49.047.2003,-109.688108,40.056709999999995
320,2011,39020,"Portsmouth, OH",39.145.0013,-82.91700999999999,38.754599
321,2011,27940,"Juneau, AK",02.110.0004,-134.567237,58.388496999999994
322,2011,19100,"Dallas-Fort Worth-Arlington, TX",48.231.1006,-96.115572,33.153088
323,2011,10540,"Albany-Lebanon, OR",41.043.0103,-121.864502,44.383452
324,2011,19100,"Dallas-Fort Worth-Arlington, TX",48.139.1044,-96.870189,32.175416999999996
325,2011,19100,"Dallas-Fort Worth-Arlington, TX",48.139.0016,-97.026899,32.482082999999996
326,2011,19100,"Dallas-Fort Worth-Arlington, TX",48.113.0069,-96.860117,32.820060999999995
327,2011,12060,"Atlanta-Sandy Springs-Marietta, GA",13.089.0002,-84.29050000000001,33.6878
