,year,acs_geoid,acs_cbsa_name,epa_site,longitude,latitude
100,2008,13180,"Beaver Dam, WI",55.027.0007,-88.527879,43.434996
101,2008,48300,"Wenatchee, WA",53.007.0003,-120.01732,47.83929
102,2008,43420,"Sierra Vista-Douglas, AZ",04.003.8001,-109.38906,32.009409999999995
103,2008,14380,"Boone, NC",37.189.0003,-81.663056,36.221944
104,2008,12300,"Augusta-Waterville, ME",23.011.0016,-69.786717,44.312318999999995
105,2008,49340,"Worcester, MA",25.027.0016,-71.798375,42.260101999999996
106,2008,25420,"Harrisburg-Carlisle, PA",42.099.0301,-77.165556,40.456944
107,2008,25420,"Harrisburg-Carlisle, PA",42.043.0401,-76.846988,40.246992
108,2008,43420,"Sierra Vista-Douglas, AZ",04.003.1005,-109.539683,31.3492
109,2008,43420,"Sierra Vista-Douglas, AZ",04.003.0011,-109.73095,31.3658
110,2008,21660,"Eugene-Springfield, OR",41.039.2013,-122.480487,43.744352
111,2008,41740,"San Diego-Carlsbad-San Marcos, CA",06.073.1010,-117.149653,32.701492
112,2008,39740,"Reading, PA",42.011.0005,-75.7589,40.466300000000004
113,2008,49660,"Youngstown-Warren-Boardman, OH-PA",42.085.0100,-80.484779,41.215014
114,2008,49660,"Youngstown-Warren-Boardman, OH-PA",42.085.9991,-80.1451,41.4271
115,2008,49660,"Youngstown-Warren-Boardman, OH-PA",39.099.0005,-80.64527799999999,41.111111
116,2008,22140,"Farmington, NM",35.045.0006,-108.221463,36.727503
117,2008,41740,"San Diego-Carlsbad-San Marcos, CA",06.073.0001,-117.059075,32.631231
118,2008,21660,"Eugene-Springfield, OR",41.039.0058,-123.139831,44.066303999999995
119,2008,41740,"San Diego-Carlsbad-San Marcos, CA",06.073.1011,-116.365203,32.725226
120,2008,12540,"Bakersfield, CA",06.029.0010,-119.01500899999999,35.385574
121,2008,12540,"Bakersfield, CA",06.029.6001,-119.272606,35.503586999999996
122,2008,12540,"Bakersfield, CA",06.029.0014,-119.062613,35.356615
123,2008,36260,"Ogden-Clearfield, UT",49.011.0004,-111.884467,40.902967
124,2008,36260,"Ogden-Clearfield, UT",49.057.0002,-111.97552400000001,41.206320999999996
125,2008,36260,"Ogden-Clearfield, UT",49.057.1003,-111.987871,41.303613999999996
126,2008,36260,"Ogden-Clearfield, UT",49.057.0007,-111.983056,41.179722
127,2008,14500,"Boulder, CO",08.013.7001,-105.25405,40.013783
128,2008,14500,"Boulder, CO",08.013.0003,-105.100856,40.164576
129,2008,14500,"Boulder, CO",08.013.7004,-105.543383,40.036249999999995
130,2008,14500,"Boulder, CO",08.013.7003,-105.248233,40.204183
131,2008,20420,"Durango, CO",08.067.1004,-107.484167,37.303889999999996
132,2008,12620,"Bangor, ME",23.019.0002,-68.76967499999999,44.79886
133,2008,41940,"San Jose-Sunnyvale-Santa Clara, CA",06.069.0003,-121.15688,36.483239999999995
134,2008,12540,"Bakersfield, CA",06.037.9034,-118.884819,34.813034
135,2008,41940,"San Jose-Sunnyvale-Santa Clara, CA",06.085.0005,-121.894898,37.348497
136,2008,21820,"Fairbanks, AK",02.090.4010,-147.77808299999998,64.819233
137,2008,32820,"Memphis, TN-MS-AR",47.157.0010,-90.07006,35.09583
138,2008,32820,"Memphis, TN-MS-AR",47.157.1004,-89.83447,35.378153
139,2008,14500,"Boulder, CO",08.013.7002,-105.059233,40.148900000000005
140,2008,20420,"Durango, CO",08.067.7003,-107.870219,37.102579999999996
141,2008,12700,"Barnstable Town, MA",25.001.0002,-70.02359799999999,41.975804
142,2008,41940,"San Jose-Sunnyvale-Santa Clara, CA",06.085.2007,-122.050845,37.355475
143,2008,21820,"Fairbanks, AK",02.090.0010,-147.722461,64.840672
144,2008,21820,"Fairbanks, AK",02.090.4012,-147.701933,64.805127
145,2008,32820,"Memphis, TN-MS-AR",28.033.0002,-89.98783,34.82166
146,2008,32820,"Memphis, TN-MS-AR",47.157.0024,-90.04155899999999,35.151194
147,2008,32820,"Memphis, TN-MS-AR",47.157.0038,-89.930278,35.184166999999995
148,2008,14500,"Boulder, CO",08.013.7005,-105.23847,39.9572
149,2008,12620,"Bangor, ME",23.019.9000,-68.64788,44.94798
150,2008,21820,"Fairbanks, AK",02.090.0029,-147.69246099999998,64.84650599999999
151,2008,10420,"Akron, OH",39.153.0023,-81.54153199999999,41.087862
152,2008,28060,"Kalispell, MT",30.029.0047,-114.305334,48.20054
153,2008,12940,"Baton Rouge, LA",22.047.0009,-91.315418,30.221255
154,2008,12940,"Baton Rouge, LA",22.033.0009,-91.17921899999999,30.461980999999998
155,2008,12940,"Baton Rouge, LA",22.033.0013,-91.056068,30.700895
156,2008,21500,"Erie, PA",42.049.0003,-80.038611,42.141749999999995
157,2008,25340,"Harriman, TN",47.145.0004,-84.542802,35.939077999999995
158,2008,31460,"Madera, CA",06.039.0004,-120.010158,36.867125
159,2008,12100,"Atlantic City-Hammonton, NJ",34.001.0006,-74.448736,39.464872
160,2008,28060,"Kalispell, MT",30.029.8001,-113.99681,48.5103
161,2008,28060,"Kalispell, MT",30.029.0010,-114.31349,48.20229
162,2008,12940,"Baton Rouge, LA",22.047.0007,-91.42510999999999,30.400194
163,2008,47220,"Vineland-Millville-Bridgeton, NJ",34.011.0007,-75.025204,39.422273
164,2008,12940,"Baton Rouge, LA",22.121.0001,-91.213556,30.500642
165,2008,21380,"Emporia, KS",20.017.0001,-96.5605,38.434141
166,2008,25340,"Harriman, TN",47.145.0103,-84.698258,35.868153
167,2008,45640,"Thomasville-Lexington, NC",37.057.0002,-80.26270000000001,35.8145
168,2008,33540,"Missoula, MT",30.063.0031,-113.996196,46.874835999999995
169,2008,12940,"Baton Rouge, LA",22.033.0003,-91.18201599999999,30.419805
170,2008,21740,"Evanston, WY",56.041.0101,-111.042376,41.373097
171,2008,29740,"Las Cruces, NM",35.013.0008,-106.631103,31.930659
172,2008,29740,"Las Cruces, NM",35.013.0021,-106.584434,31.796218
173,2008,31060,"Los Alamos, NM",35.028.1002,-106.298639,35.804193
174,2008,45460,"Terre Haute, IN",18.167.1014,-87.407787,39.514761
175,2008,47940,"Waterloo-Cedar Falls, IA",19.013.0008,-92.34407399999999,42.493041999999996
176,2008,17980,"Columbus, GA-AL",01.113.0001,-85.005028,32.472136
177,2008,23940,"Gillette, WY",56.005.0908,-105.323752,44.152375
178,2008,23940,"Gillette, WY",56.005.0099,-105.491397,43.757763999999995
179,2008,17980,"Columbus, GA-AL",13.215.5000,-84.94203499999999,32.503271999999996
180,2008,17980,"Columbus, GA-AL",13.215.0011,-84.9316,32.429700000000004
181,2008,13140,"Beaumont-Port Arthur, TX",48.245.0017,-93.952866,29.982530999999998
182,2008,13140,"Beaumont-Port Arthur, TX",48.245.0011,-93.991084,29.897516
183,2008,13140,"Beaumont-Port Arthur, TX",48.245.0009,-94.071061,30.036421999999998
184,2008,13140,"Beaumont-Port Arthur, TX",48.245.0018,-94.00077,29.942798
185,2008,11260,"Anchorage, AK",02.020.0018,-149.824602,61.205861
186,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.067.0010,-121.49311,38.568439999999995
187,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.067.0011,-121.420838,38.302591
188,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.067.0002,-121.38109,38.712089999999996
189,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.067.0006,-121.368014,38.613779
190,2008,29460,"Lakeland-Winter Haven, FL",12.105.6006,-81.972222,28.028889
191,2008,29460,"Lakeland-Winter Haven, FL",12.105.6005,-82.000084,27.939746
192,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.113.0004,-121.77340000000001,38.53445
193,2008,23940,"Gillette, WY",56.005.0889,-105.350011,43.978352
194,2008,23940,"Gillette, WY",56.005.0877,-105.23637,43.676916
195,2008,23940,"Gillette, WY",56.005.1110,-105.89580000000001,44.786100000000005
196,2008,23940,"Gillette, WY",56.005.0123,-105.2903,44.6522
197,2008,17980,"Columbus, GA-AL",13.215.0008,-84.94463499999999,32.521271999999996
198,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.017.0020,-121.003373,38.890941
199,2008,13140,"Beaumont-Port Arthur, TX",48.245.0019,-93.97926199999999,29.893849
200,2008,13140,"Beaumont-Port Arthur, TX",48.245.0102,-94.00055599999999,29.942500000000003
201,2008,13140,"Beaumont-Port Arthur, TX",48.245.0014,-93.895928,29.961123999999998
202,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.067.4001,-121.458499,38.556326
203,2008,33700,"Modesto, CA",06.099.0005,-120.994212,37.642165
204,2008,13140,"Beaumont-Port Arthur, TX",48.361.1001,-93.761341,30.085262999999998
205,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.061.0006,-121.26498,38.74643
206,2008,38820,"Port Angeles, WA",53.009.0020,-122.973953,48.006294999999994
207,2008,29980,"Lawrenceburg, TN",47.099.0002,-87.469954,35.115967999999995
208,2008,17980,"Columbus, GA-AL",13.215.1003,-84.844732,32.539570999999995
209,2008,13140,"Beaumont-Port Arthur, TX",48.245.1035,-94.01087199999999,29.978925999999998
210,2008,13140,"Beaumont-Port Arthur, TX",48.245.0021,-93.90901799999999,29.922894
211,2008,40900,"Sacramento--Arden-Arcade--Roseville, CA",06.067.0012,-121.164457,38.683304
212,2008,33700,"Modesto, CA",06.099.0006,-120.83600799999999,37.488316999999995
213,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.231.1006,-96.115572,33.153088
214,2008,29820,"Las Vegas-Paradise, NV",32.003.0561,-115.11393,36.163962
215,2008,29820,"Las Vegas-Paradise, NV",32.003.0020,-115.093058,36.245248
216,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.139.1044,-96.870189,32.175416999999996
217,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.139.0016,-97.026899,32.482082999999996
218,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.113.0050,-96.797686,32.774262
219,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.113.0087,-96.87205999999999,32.676451
220,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.439.1002,-97.356568,32.805817999999995
221,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.439.3009,-97.063721,32.98426
222,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.439.1006,-97.342334,32.759143
223,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.439.2003,-97.282088,32.922474
224,2008,19860,"Dickinson, ND",38.007.0002,-103.37853,46.8943
225,2008,14580,"Bozeman, MT",30.031.0016,-111.105891,44.661393
226,2008,29820,"Las Vegas-Paradise, NV",32.003.0023,-114.060879,36.807913
227,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.085.0005,-96.786419,33.132400000000004
228,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.113.0069,-96.860117,32.820060999999995
229,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.113.0057,-96.87305599999999,32.778889
230,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.121.0034,-97.19628399999999,33.219069
231,2008,19100,"Dallas-Fort Worth-Arlington, TX",48.367.0081,-97.905931,32.868773
232,2008,48700,"Williamsport, PA",42.081.0100,-76.9238,41.250800000000005
233,2008,29820,"Las Vegas-Paradise, NV",32.003.1021,-115.130832,36.120472
234,2008,26620,"Huntsville, AL",01.089.0014,-86.586362,34.687761
235,2008,21260,"Ellensburg, WA",53.037.0004,-121.427096,47.399815
236,2008,36300,"Ogdensburg-Massena, NY",36.089.3001,-74.95151,44.67811
237,2008,16100,"Carlsbad-Artesia, NM",35.015.1005,-104.262726,32.380117999999996
238,2008,30860,"Logan, UT-ID",49.005.0004,-111.8375,41.731111
239,2008,41980,"San Juan-Caguas-Guaynabo, PR",72.033.0008,-66.126531,18.440773999999998
240,2008,39100,"Poughkeepsie-Newburgh-Middletown, NY",36.071.3002,-74.35404,41.45869
241,2008,41980,"San Juan-Caguas-Guaynabo, PR",72.061.0005,-66.11446,18.440095
242,2008,23060,"Fort Wayne, IN",18.003.0004,-85.101816,41.094964999999995
243,2008,39100,"Poughkeepsie-Newburgh-Middletown, NY",36.071.3001,-74.36343,41.46107
244,2008,47380,"Waco, TX",48.309.1037,-97.070698,31.653074
245,2008,20060,"Douglas, GA",13.069.0002,-82.749971,31.513097
246,2008,37820,"Pendleton-Hermiston, OR",41.059.7001,-118.645883,45.667888999999995
247,2008,15700,"Cambridge, MD",24.019.9991,-76.111274,38.444970999999995
248,2008,30340,"Lewiston-Auburn, ME",23.001.0011,-70.214219,44.089406
249,2008,41860,"San Francisco-Oakland-Fremont, CA",06.013.0006,-122.364852,37.948172
250,2008,41860,"San Francisco-Oakland-Fremont, CA",06.013.0002,-122.02615399999999,37.936012999999996
251,2008,41860,"San Francisco-Oakland-Fremont, CA",06.013.1001,-122.233229,38.054919999999996
252,2008,41860,"San Francisco-Oakland-Fremont, CA",06.041.0003,-122.914957,38.126833999999995
253,2008,30260,"Lewisburg, PA",42.119.0001,-76.88189,40.955169999999995
254,2008,14020,"Bloomington, IN",18.055.0001,-86.99011999999999,38.985578
255,2008,22520,"Florence-Muscle Shoals, AL",01.033.1002,-87.638097,34.762619
256,2008,36500,"Olympia, WA",53.067.0013,-122.821548,47.029396
257,2008,41860,"San Francisco-Oakland-Fremont, CA",06.075.0005,-122.399044,37.765946
258,2008,40540,"Rock Springs, WY",56.037.2004,-108.695123,41.575538
259,2008,40540,"Rock Springs, WY",56.037.0848,-109.7675,41.502300000000005
260,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.1025,-120.04692,34.48974
261,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.1008,-120.435611,34.942872
262,2008,39540,"Racine, WI",55.101.0017,-87.79863399999999,42.713896999999996
263,2008,30020,"Lawton, OK",40.031.9000,-98.71335099999999,34.732403999999995
264,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.0008,-120.02551,34.46245
265,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.1021,-119.457914,34.403051999999995
266,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.2011,-119.8284,34.44551
267,2008,11300,"Anderson, IN",18.095.0009,-85.679952,40.111975
268,2008,31300,"Lumberton, NC",37.155.0005,-78.99028,34.645
269,2008,40540,"Rock Springs, WY",56.037.0898,-109.640283,41.735324999999996
270,2008,40540,"Rock Springs, WY",56.037.0200,-108.024835,41.677667
271,2008,22220,"Fayetteville-Springdale-Rogers, AR-MO",05.143.0005,-94.116827,36.179700000000004
272,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.9000,-120.008349,34.733889
273,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.0011,-119.69121799999999,34.427775
274,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.1020,-119.87951100000001,34.414941999999996
275,2008,24340,"Grand Rapids-Wyoming, MI",26.081.0020,-85.67133899999999,42.984173
276,2008,29860,"Laurel, MS",28.067.0002,-89.135115,31.688637999999997
277,2008,18060,"Columbus, MS",28.087.0001,-88.418567,33.491121
278,2008,40540,"Rock Springs, WY",56.037.2851,-108.800341,41.754697
279,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.2004,-120.45750000000001,34.63782
280,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.3001,-120.075069,34.605819
281,2008,24340,"Grand Rapids-Wyoming, MI",26.081.0007,-85.67911699999999,42.956117
282,2008,41420,"Salem, OR",41.047.0041,-123.005934,44.943114
283,2008,41420,"Salem, OR",41.047.0004,-122.915085,44.810289999999995
284,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.1022,-120.43266299999999,34.718871
285,2008,42060,"Santa Barbara-Santa Maria-Goleta, CA",06.083.1014,-119.79146,34.54166
286,2008,21220,"Elko, NV",32.007.9000,-115.427015,41.892499
287,2008,31140,"Louisville-Jefferson County, KY-IN",18.019.0006,-85.740099,38.277704
288,2008,31140,"Louisville-Jefferson County, KY-IN",18.019.0008,-85.664118,38.393822
289,2008,40660,"Rome, GA",13.115.0005,-85.30482599999999,34.263197999999996
290,2008,29260,"La Grande, OR",41.061.0119,-118.09520599999999,45.339
291,2008,28820,"Kinston, NC",37.107.0004,-77.568792,35.231459
292,2008,18580,"Corpus Christi, TX",48.355.0034,-97.46570299999999,27.811816999999998
293,2008,18580,"Corpus Christi, TX",48.355.0032,-97.43158199999999,27.804505
294,2008,18580,"Corpus Christi, TX",48.355.0029,-97.419258,27.807544
295,2008,18580,"Corpus Christi, TX",48.355.0025,-97.43426199999999,27.76534
296,2008,48540,"Wheeling, WV-OH",39.013.3002,-80.74492,39.96856
297,2008,31140,"Louisville-Jefferson County, KY-IN",21.029.0006,-85.71191999999999,37.98629
298,2008,31140,"Louisville-Jefferson County, KY-IN",21.111.0044,-85.77935,38.19113
299,2008,31140,"Louisville-Jefferson County, KY-IN",21.111.0051,-85.89804,38.06091
300,2008,40220,"Roanoke, VA",51.770.0014,-79.98476,37.256248
301,2008,40660,"Rome, GA",13.115.0004,-85.17872299999999,34.263312
302,2008,18580,"Corpus Christi, TX",48.355.1024,-97.41376299999999,27.803805999999998
303,2008,48540,"Wheeling, WV-OH",54.051.1002,-80.733858,39.915960999999996
304,2008,31140,"Louisville-Jefferson County, KY-IN",21.111.0043,-85.81566,38.23319
305,2008,40220,"Roanoke, VA",51.775.0011,-80.081017,37.297883
306,2008,38620,"Ponca City, OK",40.071.9010,-97.03134999999999,36.956222
307,2008,24260,"Grand Island, NE",31.079.0004,-98.364967,40.942099
308,2008,22660,"Fort Collins-Loveland, CO",08.069.0007,-105.54564,40.27813
309,2008,13380,"Bellingham, WA",53.073.0022,-121.065815,48.73142
310,2008,32220,"Marshall, TX",48.203.0002,-94.167457,32.668987
311,2008,12260,"Augusta-Richmond County, GA-SC",13.245.0091,-82.0224,33.4339
312,2008,48620,"Wichita, KS",20.173.0008,-97.297714,37.659334
313,2008,12260,"Augusta-Richmond County, GA-SC",45.037.0001,-81.853635,33.739962999999996
314,2008,22180,"Fayetteville, NC",37.051.0008,-78.72803499999999,35.158685999999996
315,2008,34060,"Morgantown, WV",54.061.0003,-79.920867,39.649367
316,2008,41100,"St. George, UT",49.053.0130,-113.15060000000001,37.1983
317,2008,38620,"Ponca City, OK",40.071.0602,-97.087656,36.704761
318,2008,14700,"Branson, MO",29.213.0003,-92.92228,36.613879
319,2008,12260,"Augusta-Richmond County, GA-SC",13.245.0092,-81.991372,33.432353
320,2008,12260,"Augusta-Richmond County, GA-SC",13.245.0005,-81.99142599999999,33.469164
321,2008,48620,"Wichita, KS",20.173.0010,-97.314847,37.702065999999995
322,2008,48620,"Wichita, KS",20.173.0001,-97.337543,37.781400999999995
323,2008,35700,"Nogales, AZ",04.023.0004,-110.936718,31.337204
324,2008,18180,"Concord, NH",33.013.1006,-71.458246,43.132459999999995
325,2008,26900,"Indianapolis-Carmel, IN",18.097.0043,-86.16646399999999,39.744993
