,year,acs_geoid,cbsa_name,epa_site,longitude,latitude
30,2013,38860,"Portland-South Portland, ME",0029,-70.268965,43.660246
31,2013,38860,"Portland-South Portland, ME",2003,-70.207324,43.561043
32,2013,42200,"Santa Maria-Santa Barbara, CA",9000,-120.008349,34.733889
33,2013,42200,"Santa Maria-Santa Barbara, CA",1025,-120.04692,34.48974
34,2013,42200,"Santa Maria-Santa Barbara, CA",1021,-119.457914,34.403051999999995
35,2013,42200,"Santa Maria-Santa Barbara, CA",1008,-120.435611,34.942872
36,2013,42200,"Santa Maria-Santa Barbara, CA",1013,-120.428717,34.725352
37,2013,19700,"Deming, NM",0003,-107.7227,32.2558
38,2013,38860,"Portland-South Portland, ME",0038,-70.629138,43.656763999999995
39,2013,42200,"Santa Maria-Santa Barbara, CA",0008,-120.02551,34.46245
40,2013,16100,"Carlsbad-Artesia, NM",1005,-104.262726,32.380117999999996
41,2013,16100,"Carlsbad-Artesia, NM",3001,-104.4406,32.1783
42,2013,30260,"Lewisburg, PA",0001,-76.88189,40.955169999999995
43,2013,33220,"Midland, MI",0955,-84.221099,43.589470999999996
44,2013,42200,"Santa Maria-Santa Barbara, CA",0011,-119.69121799999999,34.427775
45,2013,42200,"Santa Maria-Santa Barbara, CA",1037,-120.04498,34.464529999999996
46,2013,26580,"Huntington-Ashland, WV-KY-OH",0017,-82.64041,38.45934
47,2013,13620,"Berlin, NH-VT",4002,-71.21763899999999,44.308132
48,2013,21500,"Erie, PA",0003,-80.038611,42.141749999999995
49,2013,32820,"Memphis, TN-MS-AR",0075,-89.85024899999999,35.151699
50,2013,10900,"Allentown-Bethlehem-Easton, PA-NJ",0007,-75.067815,40.92458
51,2013,30460,"Lexington-Fayette, KY",0012,-84.49761,38.06503
52,2013,26580,"Huntington-Ashland, WV-KY-OH",0012,-82.659241,38.508075
53,2013,48260,"Weirton-Steubenville, WV-OH",0017,-80.61558,40.36644
54,2013,48260,"Weirton-Steubenville, WV-OH",0021,-80.607945,40.319511
55,2013,30460,"Lexington-Fayette, KY",0001,-84.58825,37.89147
56,2013,32820,"Memphis, TN-MS-AR",0005,-90.193141,35.197288
57,2013,26580,"Huntington-Ashland, WV-KY-OH",0002,-82.63136999999999,38.47676
58,2013,21500,"Erie, PA",0004,-80.11332999999999,42.155833
59,2013,44180,"Springfield, MO",0026,-93.263353,37.12263
60,2013,32820,"Memphis, TN-MS-AR",0024,-90.04155899999999,35.151194
61,2013,48260,"Weirton-Steubenville, WV-OH",0008,-80.56,40.615719999999996
62,2013,18860,"Crescent City, CA",0002,-124.083964,41.560952
63,2013,35380,"New Orleans-Metairie, LA",1001,-90.272826,30.041238
64,2013,48260,"Weirton-Steubenville, WV-OH",0018,-80.62955,40.271975999999995
65,2013,10900,"Allentown-Bethlehem-Easton, PA-NJ",0004,-75.4325,40.611944
66,2013,32820,"Memphis, TN-MS-AR",0047,-90.021537,35.168894
67,2013,48260,"Weirton-Steubenville, WV-OH",1001,-80.6063,40.32207
68,2013,15700,"Cambridge, MD",9991,-76.111274,38.444970999999995
69,2013,35380,"New Orleans-Metairie, LA",0004,-89.92388299999999,29.939614
70,2013,35380,"New Orleans-Metairie, LA",0007,-89.97625,29.943164
71,2013,16300,"Cedar Rapids, IA",0040,-91.68766,41.976769999999995
72,2013,40060,"Richmond, VA",0002,-77.25925,37.34438
73,2013,40060,"Richmond, VA",0014,-77.40026999999999,37.55652
74,2013,20420,"Durango, CO",1004,-107.484167,37.303889999999996
75,2013,40060,"Richmond, VA",0015,-77.5664,37.67132
76,2013,20420,"Durango, CO",7003,-107.870219,37.102579999999996
77,2013,20420,"Durango, CO",7001,-107.62863,37.13678
78,2013,26380,"Houma-Thibodaux, LA",0001,-90.779731,29.679301
79,2013,16300,"Cedar Rapids, IA",0070,-91.678733,41.98128
80,2013,40060,"Richmond, VA",0003,-77.2188,37.60613
81,2013,40060,"Richmond, VA",0010,-77.291816,37.289615999999995
82,2013,12660,"Baraboo, WI",0007,-89.67970000000001,43.435100000000006
83,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",8001,-111.285594,33.293465
84,2013,29660,"Laramie, WY",9991,-106.2399,41.364200000000004
85,2013,11700,"Asheville, NC",0036,-83.074156,35.587143999999995
86,2013,28060,"Kalispell, MT",8001,-113.99681,48.5103
87,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",1003,-111.86536,33.41018
88,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",9997,-112.095767,33.503833
89,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",1004,-112.06619,33.56031
90,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",0019,-112.14256,33.483779999999996
91,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",7020,-111.855443,33.488130999999996
92,2013,29540,"Lancaster, PA",0007,-76.283333,40.046667
93,2013,13540,"Bennington, VT",0004,-73.24983999999999,42.887589999999996
94,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",3010,-112.047219,33.0585
95,2013,22420,"Flint, MI",0021,-83.670159,43.047224
96,2013,11700,"Asheville, NC",0035,-82.55888999999999,35.57222
97,2013,28060,"Kalispell, MT",0049,-114.189272,48.363693999999995
98,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",4009,-112.14426,33.406349999999996
99,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",7001,-111.752943,33.081704
100,2013,37900,"Peoria, IL",1001,-89.585869,40.745504
101,2013,37900,"Peoria, IL",0210,-89.747114,40.562633
102,2013,14260,"Boise City, ID",0010,-116.347853,43.600699
103,2013,45220,"Tallahassee, FL",0012,-84.346389,30.439722
104,2013,24300,"Grand Junction, CO",0017,-108.561173,39.063798
105,2013,24300,"Grand Junction, CO",0018,-108.56155,39.064288999999995
106,2013,48540,"Wheeling, WV-OH",0010,-80.700972,40.114875999999995
107,2013,19340,"Davenport-Moline-Rock Island, IA-IL",0019,-90.618755,41.517772
108,2013,19340,"Davenport-Moline-Rock Island, IA-IL",0015,-90.587611,41.530010999999995
109,2013,32020,"Marion, OH",0003,-83.135648,40.57158
110,2013,16860,"Chattanooga, TN-GA",4002,-85.293019,35.050917999999996
111,2013,48540,"Wheeling, WV-OH",1002,-80.733858,39.915960999999996
112,2013,19340,"Davenport-Moline-Rock Island, IA-IL",0018,-90.600115,41.550005
113,2013,45220,"Tallahassee, FL",0001,-84.16111099999999,30.0925
114,2013,16860,"Chattanooga, TN-GA",0006,-85.32205599999999,35.017139
115,2013,31060,"Los Alamos, NM",1002,-106.298639,35.804193
116,2013,14260,"Boise City, ID",0002,-116.562676,43.58031
117,2013,25900,"Hilo, HI",0007,-155.28785299999998,19.420506
118,2013,16220,"Casper, WY",2601,-106.23586,42.860800000000005
119,2013,16220,"Casper, WY",0001,-106.325088,42.851064
120,2013,41100,"St. George, UT",0130,-113.15060000000001,37.1983
121,2013,41100,"St. George, UT",0007,-113.30509599999999,37.179125
122,2013,25900,"Hilo, HI",2023,-155.102028,19.555443999999998
123,2013,25900,"Hilo, HI",0005,-155.2578,19.4308
124,2013,39540,"Racine, WI",0017,-87.79863399999999,42.713896999999996
125,2013,25900,"Hilo, HI",2016,-155.480183,19.2039
126,2013,38840,"Port Clinton, OH",0008,-83.19070099999999,41.496126
127,2013,25620,"Hattiesburg, MS",0004,-89.287167,31.323639
128,2013,29200,"Lafayette-West Lafayette, IN",0008,-86.8525,40.431639
129,2013,21660,"Eugene, OR",0060,-123.083737,44.026312
130,2013,21660,"Eugene, OR",0059,-123.141352,44.067223999999996
131,2013,31140,"Louisville/Jefferson County, KY-IN",0006,-85.740099,38.277704
132,2013,31140,"Louisville/Jefferson County, KY-IN",0067,-85.65451999999999,38.22876
133,2013,43420,"Sierra Vista-Douglas, AZ",1005,-109.539683,31.3492
134,2013,23060,"Fort Wayne, IN",0003,-85.62929199999999,41.169646
135,2013,31660,"Malone, NY",7003,-74.695005,44.980577
136,2013,31140,"Louisville/Jefferson County, KY-IN",0051,-85.89804,38.06091
137,2013,43620,"Sioux Falls, SD",0008,-96.700769,43.54792
138,2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",1013,-78.91859,42.98844
139,2013,24580,"Green Bay, WI",0026,-87.90799,44.53098
140,2013,40740,"Roswell, NM",9000,-104.404711,33.459914
141,2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2008,-79.00106,43.08218
142,2013,37220,"Pahrump, NV",0011,-116.031976,36.349408
143,2013,21220,"Elko, NV",9000,-115.427015,41.892499
144,2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",0005,-78.80952599999999,42.876906999999996
145,2013,24580,"Green Bay, WI",0005,-87.99343999999999,44.50729
146,2013,32780,"Medford, OR",2129,-122.880266,42.33155
147,2013,34780,"Muskogee, OK",0167,-95.302235,35.793133999999995
148,2013,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",0002,-78.77153,42.99328
149,2013,32780,"Medford, OR",0133,-122.87923,42.31411
150,2013,32780,"Medford, OR",1002,-122.9102,42.341986999999996
151,2013,19780,"Des Moines-West Des Moines, IA",0030,-93.643118,41.603159
152,2013,15940,"Canton-Massillon, OH",0017,-81.394153,40.786804
153,2013,29740,"Las Cruces, NM",0021,-106.584434,31.796218
154,2013,29740,"Las Cruces, NM",0022,-106.683324,31.787885
155,2013,45860,"Torrington, CT",0005,-73.297257,41.821342
156,2013,41940,"San Jose-Sunnyvale-Santa Clara, CA",0005,-121.894898,37.348497
157,2013,41940,"San Jose-Sunnyvale-Santa Clara, CA",0003,-121.15688,36.483239999999995
158,2013,41940,"San Jose-Sunnyvale-Santa Clara, CA",2009,-122.069705,37.318435
159,2013,29740,"Las Cruces, NM",0019,-106.674724,32.424813
160,2013,29740,"Las Cruces, NM",0025,-106.768337,32.322037
161,2013,22500,"Florence, SC",8001,-79.56983,34.15567
162,2013,41940,"San Jose-Sunnyvale-Santa Clara, CA",0002,-121.36210000000001,36.843424999999996
163,2013,39740,"Reading, PA",0011,-75.96860000000001,40.38335
164,2013,39020,"Portsmouth, OH",0021,-82.829782,38.600611
165,2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",3001,-119.143182,34.25239
166,2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",2002,-118.683685,34.276316
167,2013,37100,"Oxnard-Thousand Oaks-Ventura, CA",0007,-118.870509,34.210169
168,2013,39140,"Prescott, AZ",8104,-111.683923,34.340556
169,2013,22180,"Fayetteville, NC",0009,-78.95311199999999,35.041416
170,2013,42540,"Scranton--Wilkes-Barre--Hazleton, PA",2006,-75.62305599999999,41.442778
171,2013,39020,"Portsmouth, OH",0022,-82.83497299999999,38.588034
172,2013,34620,"Muncie, IN",0006,-85.387908,40.199501999999995
173,2013,35840,"North Port-Sarasota-Bradenton, FL",2002,-82.362583,27.089194
174,2013,39740,"Reading, PA",0021,-75.756919,40.477075
175,2013,39020,"Portsmouth, OH",0013,-82.91700999999999,38.754599
176,2013,39020,"Portsmouth, OH",0020,-82.822512,38.609338
177,2013,35660,"Niles-Benton Harbor, MI",0014,-86.309694,42.19779
178,2013,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1101,-75.846389,41.265556
179,2013,40080,"Richmond-Berea, KY",0003,-84.28495199999999,37.738458
180,2013,22180,"Fayetteville, NC",1003,-78.9625,34.968889
181,2013,17020,"Chico, CA",0008,-121.84047,39.76168
182,2013,43340,"Shreveport-Bossier City, LA",0008,-93.74893999999999,32.536273
183,2013,42300,"Sault Ste. Marie, MI",0901,-84.364207,46.493632999999996
184,2013,41740,"San Diego-Carlsbad, CA",1008,-117.396158,33.217025
185,2013,41740,"San Diego-Carlsbad, CA",0003,-116.942092,32.791194
186,2013,41740,"San Diego-Carlsbad, CA",1002,-117.07532499999999,33.127711
187,2013,41740,"San Diego-Carlsbad, CA",1006,-116.768225,32.842242
188,2013,41740,"San Diego-Carlsbad, CA",0001,-117.059075,32.631231
189,2013,41740,"San Diego-Carlsbad, CA",2007,-116.937772,32.552164
190,2013,41740,"San Diego-Carlsbad, CA",1011,-116.365203,32.725226
191,2013,41740,"San Diego-Carlsbad, CA",1010,-117.149653,32.701492
192,2013,41740,"San Diego-Carlsbad, CA",1201,-117.09022999999999,33.362593
193,2013,27460,"Jamestown-Dunkirk-Fredonia, NY",0006,-79.31881,42.499629999999996
194,2013,13020,"Bay City, MI",0014,-83.890721,43.571391
195,2013,17660,"Coeur d'Alene, ID",0004,-116.817331,47.555253
196,2013,41740,"San Diego-Carlsbad, CA",1016,-117.123894,32.845467
197,2013,17660,"Coeur d'Alene, ID",0003,-116.804539,47.788908
198,2013,41740,"San Diego-Carlsbad, CA",0077,-116.36500000000001,32.6509
199,2013,42660,"Seattle-Tacoma-Bellevue, WA",0080,-122.308628,47.568236
200,2013,42660,"Seattle-Tacoma-Bellevue, WA",0057,-122.338265,47.55975
201,2013,49620,"York-Hanover, PA",0008,-76.699444,39.965278
202,2013,33780,"Monroe, MI",0005,-83.47187799999999,41.763936
203,2013,36420,"Oklahoma City, OK",0042,-97.40572,35.380316
204,2013,36420,"Oklahoma City, OK",1037,-97.475083,35.614131
205,2013,42660,"Seattle-Tacoma-Bellevue, WA",1007,-122.17152899999999,48.054314999999995
206,2013,36420,"Oklahoma City, OK",0035,-97.52709,35.472919999999995
207,2013,42660,"Seattle-Tacoma-Bellevue, WA",0024,-122.2806,47.755
208,2013,33780,"Monroe, MI",0951,-83.337431,41.891712
209,2013,33780,"Monroe, MI",0006,-83.34573,41.923581999999996
210,2013,42660,"Seattle-Tacoma-Bellevue, WA",1016,-122.412,47.304444
211,2013,42660,"Seattle-Tacoma-Bellevue, WA",1010,-122.12429,46.758379999999995
212,2013,22520,"Florence-Muscle Shoals, AL",1002,-87.638097,34.762619
213,2013,36420,"Oklahoma City, OK",0101,-97.751503,35.479214999999996
214,2013,36420,"Oklahoma City, OK",0096,-97.303044,35.477801
215,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0110,-87.657928,41.85577
216,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",4201,-87.799227,42.139996
217,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0001,-87.732457,41.670992
218,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",3103,-87.87626499999999,41.965193
219,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",6005,-87.748902,41.864425999999995
220,2013,39300,"Providence-Warwick, RI-MA",0002,-71.72,41.615237
221,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0026,-87.40590499999999,41.573239
222,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0022,-87.304722,41.606667
223,2013,35220,"New Castle, IN",0003,-85.523455,40.009525
224,2013,28900,"Klamath Falls, OR",0004,-121.731369,42.190296
225,2013,25540,"Hartford-West Hartford-East Hartford, CT",0003,-72.213134,41.730098999999996
226,2013,25540,"Hartford-West Hartford-East Hartford, CT",2006,-72.634444,41.7425
227,2013,25540,"Hartford-West Hartford-East Hartford, CT",0025,-72.679923,41.771443999999995
228,2013,39300,"Providence-Warwick, RI-MA",0026,-71.379971,41.874668
229,2013,39300,"Providence-Warwick, RI-MA",0022,-71.41296799999999,41.807469
230,2013,39300,"Providence-Warwick, RI-MA",1010,-71.36097,41.841038999999995
231,2013,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0008,-76.387017,37.103733
232,2013,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0004,-76.43808,36.90118
233,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0057,-87.722673,41.912738999999995
234,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",2004,-87.474486,41.585496
235,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0004,-87.027765,41.221437
236,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0024,-87.199167,41.6175
237,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0026,-87.036236,41.512118
238,2013,28900,"Klamath Falls, OR",8001,-122.140861,42.909850999999996
239,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0034,-87.435435,41.653445999999995
240,2013,16980,"Chicago-Naperville-Elgin, IL-IN-WI",0011,-87.101452,41.634104
241,2013,39300,"Providence-Warwick, RI-MA",1004,-71.169235,41.685707
242,2013,40700,"Roseburg, OR",0002,-123.36479,43.226600000000005
243,2013,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",0024,-76.30135,36.85555
244,2013,11700,"Asheville, NC",0035,-82.7925,35.379166999999995
245,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",4003,-112.07526,33.40314
246,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",7024,-111.83852,33.508125
247,2013,29660,"Laramie, WY",0006,-105.591725,41.311586
248,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",4004,-111.88426,33.29896
249,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",4005,-111.93471,33.411229999999996
250,2013,11700,"Asheville, NC",0034,-82.5844,35.6062
251,2013,38060,"Phoenix-Mesa-Scottsdale, AZ",1010,-111.73327,33.452439999999996
252,2013,17340,"Clearlake, CA",3001,-122.92229,39.0327
253,2013,36540,"Omaha-Council Bluffs, NE-IA",1101,-95.94843499999999,41.780260999999996
254,2013,12060,"Atlanta-Sandy Springs-Roswell, GA",0003,-85.04534,33.9285
255,2013,36540,"Omaha-Council Bluffs, NE-IA",0011,-95.887249,41.25425
256,2013,17340,"Clearlake, CA",3011,-122.75797,38.848459999999996
257,2013,12060,"Atlanta-Sandy Springs-Roswell, GA",0001,-84.059506,34.376227
258,2013,12060,"Atlanta-Sandy Springs-Roswell, GA",0002,-84.29050000000001,33.6878
259,2013,36540,"Omaha-Council Bluffs, NE-IA",0019,-95.973142,41.247485999999995
260,2013,25860,"Hickory-Lenoir-Morganton, NC",0003,-81.5306,35.935900000000004
261,2013,12060,"Atlanta-Sandy Springs-Roswell, GA",0001,-84.069608,33.588544999999996
262,2013,42140,"Santa Fe, NM",0020,-105.954188,35.671141999999996
263,2013,36540,"Omaha-Council Bluffs, NE-IA",0009,-95.896124,41.264171
264,2013,17340,"Clearlake, CA",3010,-122.6995,38.77453
265,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0110,-73.902,40.816
266,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0080,-73.92009,40.836059999999996
267,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0133,-73.87809,40.8679
268,2013,36260,"Ogden-Clearfield, UT",0004,-111.884467,40.902967
269,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0003,-74.192892,40.720988999999996
270,2013,30980,"Longview, TX",0001,-94.711811,32.378682
271,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0004,-74.208365,40.641439999999996
272,2013,36260,"Ogden-Clearfield, UT",0002,-111.97552400000001,41.206320999999996
273,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0006,-73.99199399999999,40.870436
274,2013,20060,"Douglas, GA",0002,-82.749971,31.513097
275,2013,31460,"Madera, CA",0004,-120.010158,36.867125
276,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",3001,-74.676301,40.787628
277,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0005,-73.58549,40.743159999999996
278,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0124,-73.82153,40.73614
279,2013,12420,"Austin-Round Rock, TX",0020,-97.872301,30.483168
280,2013,12420,"Austin-Round Rock, TX",0014,-97.760255,30.354436
281,2013,12420,"Austin-Round Rock, TX",0021,-97.71288299999999,30.263208
282,2013,48140,"Wausau, WI",0012,-89.77183,44.70735
283,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0134,-73.99517999999999,40.71436
284,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0011,-74.429439,40.462182
285,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0006,-74.422403,40.472825
286,2013,40140,"Riverside-San Bernardino-Ontario, CA",8001,-117.41601,33.99958
287,2013,40140,"Riverside-San Bernardino-Ontario, CA",1003,-117.40063,33.94603
288,2013,40140,"Riverside-San Bernardino-Ontario, CA",9002,-116.38893,34.06957
289,2013,40140,"Riverside-San Bernardino-Ontario, CA",0005,-117.27235,34.2431
290,2013,40140,"Riverside-San Bernardino-Ontario, CA",0306,-117.32554,34.510961
291,2013,40140,"Riverside-San Bernardino-Ontario, CA",8001,-116.86147,34.26464
292,2013,27540,"Jasper, IN",2001,-86.92916,38.391442999999995
293,2013,28820,"Kinston, NC",0004,-77.568792,35.231459
294,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0005,-73.70976999999999,41.45589
295,2013,44060,"Spokane-Spokane Valley, WA",0021,-117.364852,47.672481999999995
296,2013,44060,"Spokane-Spokane Valley, WA",0004,-117.903611,48.544722
297,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0009,-73.05754,40.82799
298,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0079,-73.93432,40.7997
299,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0005,-74.02819,41.18208
300,2013,40140,"Riverside-San Bernardino-Ontario, CA",2002,-116.21537000000001,33.708529999999996
301,2013,40140,"Riverside-San Bernardino-Ontario, CA",5001,-116.54101,33.85275
302,2013,40140,"Riverside-San Bernardino-Ontario, CA",9010,-116.914063,34.193925
303,2013,40140,"Riverside-San Bernardino-Ontario, CA",9004,-117.274063,34.106677999999995
304,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0118,-73.92769,40.694539999999996
305,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0003,-73.973314,40.852256
306,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",5001,-74.21534,41.52375
307,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",3002,-74.35404,41.45869
308,2013,35620,"New York-Newark-Jersey City, NY-NJ-PA",0005,-74.0051,40.277646999999995
309,2013,40140,"Riverside-San Bernardino-Ontario, CA",8005,-117.4924,33.996359999999996
310,2013,39580,"Raleigh, NC",0014,-78.574167,35.856111
311,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1002,-93.20761499999999,45.137679999999996
312,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0505,-93.512534,44.791436999999995
313,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0442,-93.00496,44.738569999999996
314,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0020,-93.03255,44.76323
315,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0423,-93.06299,44.775529999999996
316,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0465,-93.11622,44.834309999999995
317,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0443,-93.05541,44.745661999999996
318,2013,42220,"Santa Rosa, CA",0003,-122.71016900000001,38.443503
319,2013,10420,"Akron, OH",0022,-81.516228,41.080265999999995
320,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0966,-93.26612999999999,44.97944
321,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0963,-93.25820999999999,44.95366
322,2013,13140,"Beaumont-Port Arthur, TX",0017,-93.952866,29.982530999999998
323,2013,13140,"Beaumont-Port Arthur, TX",1050,-94.090924,30.067116
324,2013,13140,"Beaumont-Port Arthur, TX",0014,-93.895928,29.961123999999998
325,2013,33860,"Montgomery, AL",1002,-86.26339399999999,32.412811
326,2013,40540,"Rock Springs, WY",0200,-108.024835,41.677667
327,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0448,-92.77525,45.02124
328,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0438,-93.00352,44.85711
329,2013,21820,"Fairbanks, AK",0034,-147.727413,64.84568999999999
330,2013,21820,"Fairbanks, AK",0010,-147.722461,64.840672
331,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0470,-93.23724999999999,44.738459999999996
332,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0868,-93.09827,44.95072
333,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0871,-93.03587,44.95939
334,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0909,-93.276699,45.012102
335,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1007,-93.29874,45.039719999999996
336,2013,13140,"Beaumont-Port Arthur, TX",0018,-94.00077,29.942798
337,2013,40540,"Rock Springs, WY",0013,-109.74124,41.596464
338,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0446,-92.77414999999999,45.02798
339,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0436,-92.9954,44.84737
340,2013,21820,"Fairbanks, AK",0033,-147.347208,64.752336
341,2013,21820,"Fairbanks, AK",0035,-147.310297,64.762973
342,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1001,-93.20306,45.40184
343,2013,10420,"Akron, OH",0023,-81.54153199999999,41.087862
344,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",3201,-93.66920999999999,45.20916
345,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",0961,-93.25891999999999,44.87551
346,2013,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2006,-93.34315,44.948049999999995
347,2013,33540,"Missoula, MT",0024,-114.021499,46.842181
348,2013,25840,"Hermiston-Pendleton, OR",0121,-118.823033,45.652231
349,2013,13140,"Beaumont-Port Arthur, TX",0022,-94.317802,29.863957
350,2013,13140,"Beaumont-Port Arthur, TX",0019,-93.97926199999999,29.893849
351,2013,13140,"Beaumont-Port Arthur, TX",0009,-94.071061,30.036421999999998
